client_id,client_nom,type_client,ville,ca_total_usd,nb_transactions,date_premiere_visite,date_derniere_visite,fidele
C02666,Client_PC_02666,Personne courante,Lubumbashi,2073.1,14,2022-08-13,2024-11-28,1
C02667,Client_PC_02667,Personne courante,Lubumbashi,1849.8500000000001,16,2022-08-16,2025-07-19,1
C02668,Anonyme,Personne courante,Lubumbashi,9.82,2,2024-01-09,2025-01-06,0
C02668,Client_PC_02668,Personne courante,Lubumbashi,1271.7,10,2022-08-03,2025-03-20,1
C02669,Client_PC_02669,Personne courante,Lubumbashi,1652.075,16,2022-08-14,2025-04-30,1
C02670,Client_PC_02670,Personne courante,Lubumbashi,1337.79,14,2022-10-12,2025-07-01,1
C02671,Client_PC_02671,Personne courante,Kolwezi,1207.85,10,2022-08-17,2025-06-30,1
C02672,Anonyme,Personne courante,Lubumbashi,7.5,1,2022-12-31,2022-12-31,0
C02672,Client_PC_02672,Personne courante,Lubumbashi,1039.575,14,2022-11-06,2025-03-01,1
C02673,Anonyme,Personne courante,Lubumbashi,18.24,1,2024-08-22,2024-08-22,0
C02673,Client_PC_02673,Personne courante,Lubumbashi,1426.25,15,2022-10-02,2025-07-05,1
C02674,Anonyme,Personne courante,Lubumbashi,379.2,4,2023-01-20,2025-01-14,1
C02674,Client_PC_02674,Personne courante,Lubumbashi,718.29,8,2022-10-20,2024-12-18,1
C02675,Client_PC_02675,Personne courante,Lubumbashi,1095.25,14,2022-09-27,2025-06-30,1
C02676,Client_PC_02676,Personne courante,Lubumbashi,1400.05,10,2022-09-07,2025-03-17,1
C02677,Anonyme,Personne courante,Lubumbashi,416.0,1,2023-03-06,2023-03-06,0
C02677,Client_PC_02677,Personne courante,Lubumbashi,1970.38,13,2022-11-17,2025-01-25,1
C02678,Client_PC_02678,Personne courante,Lubumbashi,1691.96,18,2022-08-09,2025-04-11,1
C02679,Anonyme,Personne courante,Lubumbashi,2.1,1,2023-10-31,2023-10-31,0
C02679,Client_PC_02679,Personne courante,Lubumbashi,2515.0,20,2022-09-15,2025-04-30,1
C02680,Anonyme,Personne courante,Lubumbashi,720.0,1,2025-03-02,2025-03-02,0
C02680,Client_PC_02680,Personne courante,Lubumbashi,343.82,11,2022-12-06,2025-01-25,1
C02681,Client_PC_02681,Personne courante,Lubumbashi,2442.86,19,2022-08-25,2025-05-20,1
C02682,Anonyme,Personne courante,Lubumbashi,15.6,1,2023-12-12,2023-12-12,0
C02682,Client_PC_02682,Personne courante,Lubumbashi,772.585,13,2022-09-08,2025-01-01,1
C02683,Anonyme,Personne courante,Lubumbashi,48.6,2,2023-06-18,2023-10-28,0
C02683,Client_PC_02683,Personne courante,Lubumbashi,1754.0,8,2023-06-27,2025-07-04,1
C02684,Client_PC_02684,Personne courante,Lubumbashi,2395.65,17,2022-08-21,2025-07-21,1
C02685,Client_PC_02685,Personne courante,Lubumbashi,1551.98,20,2022-10-03,2025-07-10,1
C02686,Anonyme,Personne courante,Lubumbashi,351.0,1,2023-10-31,2023-10-31,0
C02686,Client_PC_02686,Personne courante,Lubumbashi,1138.65,18,2022-08-02,2025-05-03,1
C02687,Anonyme,Personne courante,Kolwezi,378.6,2,2024-04-02,2024-07-13,0
C02687,Client_PC_02687,Personne courante,Lubumbashi,1265.27,16,2022-08-13,2025-06-10,1
C02688,Anonyme,Personne courante,Lubumbashi,255.3,2,2022-12-26,2023-01-12,0
C02688,Client_PC_02688,Personne courante,Lubumbashi,2380.12,15,2022-08-19,2025-07-11,1
C02689,Anonyme,Personne courante,Lubumbashi,0.61,1,2024-02-22,2024-02-22,0
C02689,Client_PC_02689,Personne courante,Lubumbashi,1114.47,14,2022-08-16,2025-03-24,1
C02690,Anonyme,Personne courante,Likasi,40.730000000000004,2,2022-10-28,2023-08-20,0
C02690,Client_PC_02690,Personne courante,Lubumbashi,918.47,11,2022-12-30,2025-02-28,1
C02691,Anonyme,Personne courante,Lubumbashi,34.86,2,2024-12-22,2025-02-17,0
C02691,Client_PC_02691,Personne courante,Lubumbashi,669.9,14,2022-08-19,2025-07-19,1
C02692,Anonyme,Personne courante,Lubumbashi,71.4,2,2023-07-05,2025-03-19,0
C02692,Client_PC_02692,Personne courante,Lubumbashi,2807.075,18,2022-09-16,2025-07-28,1
C02693,Client_PC_02693,Personne courante,Lubumbashi,2224.75,19,2022-08-01,2025-05-30,1
C02694,Anonyme,Personne courante,Lubumbashi,10.5,1,2023-05-15,2023-05-15,0
C02694,Client_PC_02694,Personne courante,Lubumbashi,2496.83,17,2022-08-30,2025-07-28,1
C02695,Client_PC_02695,Personne courante,Lubumbashi,824.15,16,2022-08-08,2025-06-24,1
C02696,Anonyme,Personne courante,Lubumbashi,4.73,1,2022-10-12,2022-10-12,0
C02696,Client_PC_02696,Personne courante,Lubumbashi,1851.68,20,2022-08-12,2025-07-11,1
C02697,Client_PC_02697,Personne courante,Lubumbashi,1691.69,20,2022-08-06,2025-03-10,1
C02698,Anonyme,Personne courante,Lubumbashi,246.0,2,2023-01-10,2025-06-21,0
C02698,Client_PC_02698,Personne courante,Lubumbashi,161.73000000000002,8,2022-09-24,2025-07-25,1
C02699,Client_PC_02699,Personne courante,Lubumbashi,864.25,13,2022-09-21,2025-06-13,1
C02700,Client_PC_02700,Personne courante,Lubumbashi,439.8,8,2022-08-15,2024-12-20,1
C02701,Anonyme,Personne courante,Lubumbashi,27.6,2,2022-08-01,2023-11-14,0
C02701,Client_PC_02701,Personne courante,Lubumbashi,600.96,10,2022-09-30,2025-06-12,1
C02702,Anonyme,Personne courante,Kolwezi,130.0,1,2023-09-21,2023-09-21,0
C02702,Client_PC_02702,Personne courante,Lubumbashi,1319.0,16,2022-08-25,2025-05-27,1
C02703,Client_PC_02703,Personne courante,Lubumbashi,562.5,13,2022-09-05,2024-09-30,1
C02704,Anonyme,Personne courante,Lubumbashi,23.8,1,2024-01-02,2024-01-02,0
C02704,Client_PC_02704,Personne courante,Lubumbashi,1451.25,14,2022-08-01,2025-07-08,1
C02705,Client_PC_02705,Personne courante,Lubumbashi,1863.1,18,2022-08-29,2025-04-21,1
C02706,Anonyme,Personne courante,Lubumbashi,189.75,1,2023-08-12,2023-08-12,0
C02706,Client_PC_02706,Personne courante,Lubumbashi,569.1,13,2022-08-08,2024-10-08,1
C02707,Client_PC_02707,Personne courante,Lubumbashi,612.2,8,2022-08-28,2025-01-23,1
C02708,Anonyme,Personne courante,Lubumbashi,4.2,1,2024-06-18,2024-06-18,0
C02708,Client_PC_02708,Personne courante,Lubumbashi,1130.23,11,2022-08-20,2025-06-18,1
C02709,Client_PC_02709,Personne courante,Lubumbashi,711.77,13,2022-09-07,2025-02-08,1
C02710,Client_PC_02710,Personne courante,Lubumbashi,1062.55,7,2022-08-12,2025-07-23,1
C02711,Anonyme,Personne courante,Lubumbashi,18.0,1,2023-07-17,2023-07-17,0
C02711,Client_PC_02711,Personne courante,Lubumbashi,1843.25,15,2022-08-15,2025-06-07,1
C02712,Anonyme,Personne courante,Lubumbashi,652.8,1,2022-10-21,2022-10-21,0
C02712,Client_PC_02712,Personne courante,Lubumbashi,1118.11,14,2022-08-02,2025-02-09,1
C02713,Client_PC_02713,Personne courante,Lubumbashi,960.5,13,2022-10-19,2025-07-23,1
C02714,Client_PC_02714,Personne courante,Lubumbashi,3053.355,18,2022-08-03,2025-05-31,1
C02715,Client_PC_02715,Personne courante,Lubumbashi,1026.35,15,2022-08-17,2025-07-18,1
C02716,Anonyme,Personne courante,Lubumbashi,138.6,2,2024-03-13,2024-05-25,0
C02716,Client_PC_02716,Personne courante,Lubumbashi,473.61999999999995,10,2022-12-08,2025-04-12,1
C02717,Anonyme,Personne courante,Lubumbashi,8.4,1,2023-07-10,2023-07-10,0
C02717,Client_PC_02717,Personne courante,Lubumbashi,1758.425,14,2022-11-15,2025-07-12,1
C02718,Client_PC_02718,Personne courante,Lubumbashi,2848.2,18,2022-09-16,2025-06-26,1
C02719,Client_PC_02719,Personne courante,Lubumbashi,278.15,7,2022-10-29,2023-10-24,1
C02720,Client_PC_02720,Personne courante,Lubumbashi,1644.675,15,2022-11-28,2025-07-17,1
C02721,Anonyme,Personne courante,Lubumbashi,147.2,3,2023-07-20,2024-08-26,1
C02721,Client_PC_02721,Personne courante,Lubumbashi,1397.6,17,2022-08-24,2025-05-15,1
C02722,Client_PC_02722,Personne courante,Lubumbashi,1496.395,15,2022-09-15,2025-02-28,1
C02723,Anonyme,Personne courante,Lubumbashi,72.0,1,2022-10-22,2022-10-22,0
C02723,Client_PC_02723,Personne courante,Lubumbashi,1218.05,16,2022-11-05,2025-05-12,1
C02724,Client_PC_02724,Personne courante,Lubumbashi,2627.0499999999997,20,2022-09-27,2025-03-03,1
C02725,Anonyme,Personne courante,Kolwezi,78.3,1,2023-09-29,2023-09-29,0
C02725,Client_PC_02725,Personne courante,Lubumbashi,559.23,11,2022-09-03,2025-06-30,1
C02726,Anonyme,Personne courante,Likasi,1127.0,1,2022-10-23,2022-10-23,0
C02726,Client_PC_02726,Personne courante,Lubumbashi,731.5899999999999,13,2022-08-03,2025-07-28,1
C02727,Anonyme,Personne courante,Lubumbashi,37.8,1,2023-03-03,2023-03-03,0
C02727,Client_PC_02727,Personne courante,Lubumbashi,548.8199999999999,13,2022-09-02,2025-07-09,1
C02728,Client_PC_02728,Personne courante,Lubumbashi,1099.2,15,2022-12-12,2025-05-29,1
C02729,Anonyme,Personne courante,Kolwezi,384.0,1,2022-08-12,2022-08-12,0
C02729,Client_PC_02729,Personne courante,Lubumbashi,2561.675,17,2022-08-08,2025-03-26,1
C02730,Client_PC_02730,Personne courante,Lubumbashi,1035.78,12,2022-11-17,2025-07-21,1
C02731,Anonyme,Personne courante,Lubumbashi,487.25,2,2023-11-10,2024-07-21,0
C02731,Client_PC_02731,Personne courante,Lubumbashi,898.9,11,2023-01-10,2025-07-24,1
C02732,Anonyme,Personne courante,Lubumbashi,19.5,1,2023-10-02,2023-10-02,0
C02732,Client_PC_02732,Personne courante,Lubumbashi,1960.92,14,2022-09-24,2025-05-05,1
C02733,Anonyme,Personne courante,Lubumbashi,2.7,1,2025-07-29,2025-07-29,0
C02733,Client_PC_02733,Personne courante,Lubumbashi,1775.38,16,2022-08-06,2025-04-25,1
C02734,Client_PC_02734,Personne courante,Lubumbashi,728.51,11,2022-11-04,2025-06-19,1
C02735,Anonyme,Personne courante,Lubumbashi,0.61,1,2023-10-09,2023-10-09,0
C02735,Client_PC_02735,Personne courante,Lubumbashi,2436.48,20,2022-08-12,2025-05-24,1
C02736,Client_PC_02736,Personne courante,Lubumbashi,1484.76,20,2022-09-06,2025-06-04,1
C02737,Client_PC_02737,Personne courante,Lubumbashi,1465.06,14,2022-09-23,2025-06-24,1
C02738,Anonyme,Personne courante,Likasi,352.7,2,2022-08-25,2025-07-23,0
C02738,Client_PC_02738,Personne courante,Lubumbashi,1938.07,11,2022-09-18,2025-05-07,1
C02739,Anonyme,Personne courante,Lubumbashi,24.3,1,2023-07-14,2023-07-14,0
C02739,Client_PC_02739,Personne courante,Lubumbashi,868.77,15,2022-08-03,2025-02-22,1
C02740,Anonyme,Personne courante,Kolwezi,60.61,3,2023-10-16,2025-05-11,1
C02740,Client_PC_02740,Personne courante,Lubumbashi,1255.1200000000001,15,2022-09-01,2025-02-25,1
C02741,Anonyme,Personne courante,Kolwezi,9.0,1,2025-07-22,2025-07-22,0
C02741,Client_PC_02741,Personne courante,Lubumbashi,1832.725,26,2022-09-07,2025-06-27,1
C02742,Anonyme,Personne courante,Lubumbashi,108.0,1,2023-10-13,2023-10-13,0
C02742,Client_PC_02742,Personne courante,Lubumbashi,1459.17,14,2022-08-09,2025-05-25,1
C02743,Anonyme,Personne courante,Kolwezi,114.0,1,2023-11-13,2023-11-13,0
C02743,Client_PC_02743,Personne courante,Lubumbashi,858.52,15,2022-09-07,2025-07-05,1
C02744,Anonyme,Personne courante,Lubumbashi,6.08,1,2022-09-02,2022-09-02,0
C02744,Client_PC_02744,Personne courante,Lubumbashi,2367.64,13,2022-09-16,2025-05-02,1
C02745,Client_PC_02745,Personne courante,Lubumbashi,676.08,13,2022-08-02,2024-08-29,1
C02746,Client_PC_02746,Personne courante,Lubumbashi,850.53,17,2022-08-08,2025-07-30,1
C02747,Anonyme,Personne courante,Likasi,504.0,1,2024-12-28,2024-12-28,0
C02747,Client_PC_02747,Personne courante,Lubumbashi,362.2,9,2022-12-15,2025-06-05,1
C02748,Anonyme,Personne courante,Lubumbashi,60.82,3,2023-01-07,2024-05-17,1
C02748,Client_PC_02748,Personne courante,Lubumbashi,838.92,15,2022-08-27,2025-07-10,1
C02749,Anonyme,Personne courante,Lubumbashi,21.0,1,2023-12-12,2023-12-12,0
C02749,Client_PC_02749,Personne courante,Lubumbashi,740.05,7,2022-12-02,2025-07-25,1
C02750,Anonyme,Personne courante,Lubumbashi,8.1,1,2023-07-19,2023-07-19,0
C02750,Client_PC_02750,Personne courante,Lubumbashi,916.63,14,2022-08-12,2025-01-14,1
C02751,Client_PC_02751,Personne courante,Lubumbashi,745.92,13,2022-08-08,2025-03-25,1
C02752,Anonyme,Personne courante,Kolwezi,241.5,1,2023-12-26,2023-12-26,0
C02752,Client_PC_02752,Personne courante,Lubumbashi,1639.65,14,2022-08-23,2025-01-03,1
C02753,Anonyme,Personne courante,Lubumbashi,12.15,1,2023-06-03,2023-06-03,0
C02753,Client_PC_02753,Personne courante,Lubumbashi,652.47,12,2022-12-12,2025-01-16,1
C02754,Client_PC_02754,Personne courante,Lubumbashi,1014.05,13,2022-10-20,2025-07-05,1
C02755,Anonyme,Personne courante,Kolwezi,193.28,3,2023-05-29,2024-04-02,1
C02755,Client_PC_02755,Personne courante,Lubumbashi,1499.33,14,2022-08-04,2025-06-05,1
C02756,Client_PC_02756,Personne courante,Lubumbashi,875.67,17,2022-09-22,2025-06-28,1
C02757,Client_PC_02757,Personne courante,Lubumbashi,998.7,13,2023-04-06,2025-06-23,1
C02758,Client_PC_02758,Personne courante,Lubumbashi,933.8,8,2022-09-24,2025-06-08,1
C02759,Anonyme,Personne courante,Lubumbashi,62.099999999999994,2,2024-01-13,2024-09-15,0
C02759,Client_PC_02759,Personne courante,Lubumbashi,594.075,14,2022-12-30,2025-07-18,1
C02760,Client_PC_02760,Personne courante,Lubumbashi,859.33,11,2022-09-20,2025-04-06,1
C02761,Anonyme,Personne courante,Lubumbashi,90.3,3,2022-08-13,2025-03-14,1
C02761,Client_PC_02761,Personne courante,Lubumbashi,739.095,12,2022-08-09,2025-07-21,1
C02762,Client_PC_02762,Personne courante,Lubumbashi,2208.9,18,2022-08-24,2025-07-23,1
C02763,Anonyme,Personne courante,Lubumbashi,3.6,1,2025-02-21,2025-02-21,0
C02763,Client_PC_02763,Personne courante,Lubumbashi,902.0699999999999,15,2022-10-22,2024-12-03,1
C02764,Client_PC_02764,Personne courante,Lubumbashi,434.70000000000005,8,2022-11-19,2025-07-16,1
C02765,Anonyme,Personne courante,Kolwezi,40.5,1,2024-11-23,2024-11-23,0
C02765,Client_PC_02765,Personne courante,Lubumbashi,502.16,15,2022-08-13,2025-06-29,1
C02766,Client_PC_02766,Personne courante,Lubumbashi,1583.76,15,2022-08-06,2025-06-24,1
C02767,Anonyme,Personne courante,Lubumbashi,5.6,1,2023-02-16,2023-02-16,0
C02767,Client_PC_02767,Personne courante,Lubumbashi,1530.27,14,2022-10-01,2025-07-15,1
C02768,Client_PC_02768,Personne courante,Lubumbashi,562.48,10,2022-10-03,2024-09-06,1
C02769,Client_PC_02769,Personne courante,Lubumbashi,2172.66,17,2022-08-02,2025-05-11,1
C02770,Client_PC_02770,Personne courante,Lubumbashi,1089.725,15,2022-08-26,2025-07-20,1
C02771,Anonyme,Personne courante,Lubumbashi,89.7,1,2023-08-12,2023-08-12,0
C02771,Client_PC_02771,Personne courante,Lubumbashi,1012.3299999999999,15,2022-08-31,2025-07-25,1
C02772,Anonyme,Personne courante,Lubumbashi,2.4,1,2023-07-24,2023-07-24,0
C02772,Client_PC_02772,Personne courante,Lubumbashi,1935.1000000000001,20,2022-10-01,2025-07-23,1
C02773,Client_PC_02773,Personne courante,Lubumbashi,2998.85,22,2022-09-15,2025-07-15,1
C02774,Client_PC_02774,Personne courante,Lubumbashi,591.37,10,2022-08-30,2025-05-06,1
C02775,Anonyme,Personne courante,Lubumbashi,0.61,1,2022-09-10,2022-09-10,0
C02775,Client_PC_02775,Personne courante,Lubumbashi,2818.31,23,2022-08-20,2025-06-19,1
C02776,Client_PC_02776,Personne courante,Lubumbashi,2138.44,11,2022-09-06,2025-06-12,1
C02777,Client_PC_02777,Personne courante,Lubumbashi,562.65,10,2022-12-16,2025-07-12,1
C02778,Anonyme,Personne courante,Lubumbashi,57.0,1,2024-12-31,2024-12-31,0
C02778,Client_PC_02778,Personne courante,Lubumbashi,1093.11,9,2022-12-22,2025-05-03,1
C02779,Client_PC_02779,Personne courante,Lubumbashi,1413.2,10,2022-09-11,2025-07-12,1
C02780,Client_PC_02780,Personne courante,Lubumbashi,567.88,8,2022-09-23,2025-05-23,1
C02781,Client_PC_02781,Personne courante,Lubumbashi,1258.34,15,2022-08-13,2025-02-18,1
C02782,Anonyme,Personne courante,Kolwezi,120.0,1,2022-10-18,2022-10-18,0
C02782,Client_PC_02782,Personne courante,Lubumbashi,1123.92,17,2022-08-25,2025-05-27,1
C02783,Anonyme,Personne courante,Lubumbashi,6.3,1,2023-08-09,2023-08-09,0
C02783,Client_PC_02783,Personne courante,Lubumbashi,2259.54,15,2022-09-04,2025-06-17,1
C02784,Anonyme,Personne courante,Lubumbashi,124.8,1,2022-12-22,2022-12-22,0
C02784,Client_PC_02784,Personne courante,Lubumbashi,807.65,12,2022-08-07,2025-02-24,1
C02785,Client_PC_02785,Personne courante,Lubumbashi,1122.525,12,2022-08-12,2025-01-30,1
C02786,Client_PC_02786,Personne courante,Lubumbashi,1095.45,10,2022-11-17,2025-05-31,1
C02787,Anonyme,Personne courante,Lubumbashi,12.16,1,2023-06-24,2023-06-24,0
C02787,Client_PC_02787,Personne courante,Lubumbashi,993.7,13,2023-01-28,2025-06-22,1
C02788,Anonyme,Personne courante,Likasi,129.0,2,2023-03-06,2023-10-12,0
C02788,Client_PC_02788,Personne courante,Lubumbashi,1065.67,13,2022-08-09,2025-07-07,1
C02789,Anonyme,Personne courante,Lubumbashi,3.6,1,2024-09-21,2024-09-21,0
C02789,Client_PC_02789,Personne courante,Lubumbashi,597.3199999999999,12,2022-08-23,2025-06-02,1
C02790,Anonyme,Personne courante,Kolwezi,110.7,1,2024-10-26,2024-10-26,0
C02790,Client_PC_02790,Personne courante,Lubumbashi,978.3,14,2022-08-23,2025-04-18,1
C02791,Client_PC_02791,Personne courante,Lubumbashi,801.65,8,2022-09-28,2024-10-16,1
C02792,Anonyme,Personne courante,Lubumbashi,336.0,1,2024-01-22,2024-01-22,0
C02792,Client_PC_02792,Personne courante,Lubumbashi,598.34,15,2022-08-04,2025-07-01,1
C02793,Anonyme,Personne courante,Lubumbashi,182.0,1,2024-04-15,2024-04-15,0
C02793,Client_PC_02793,Personne courante,Lubumbashi,2639.92,16,2022-09-06,2025-07-15,1
C02794,Anonyme,Personne courante,Lubumbashi,684.25,1,2025-03-27,2025-03-27,0
C02794,Client_PC_02794,Personne courante,Lubumbashi,1230.68,15,2022-08-08,2025-04-30,1
C02795,Client_PC_02795,Personne courante,Lubumbashi,1927.95,16,2022-10-08,2025-06-05,1
C02796,Anonyme,Personne courante,Lubumbashi,168.0,1,2023-09-29,2023-09-29,0
C02796,Client_PC_02796,Personne courante,Lubumbashi,2110.21,9,2022-09-17,2025-06-16,1
C02797,Client_PC_02797,Personne courante,Lubumbashi,1658.49,11,2022-10-12,2025-06-30,1
C02798,Anonyme,Personne courante,Kolwezi,864.0,1,2023-02-01,2023-02-01,0
C02798,Client_PC_02798,Personne courante,Lubumbashi,214.87,12,2022-09-13,2025-03-17,1
C02799,Client_PC_02799,Personne courante,Lubumbashi,2344.5,17,2022-10-07,2025-02-14,1
C02800,Anonyme,Personne courante,Lubumbashi,171.0,1,2022-09-17,2022-09-17,0
C02800,Client_PC_02800,Personne courante,Lubumbashi,1026.1499999999999,12,2022-08-09,2024-08-26,1
C02801,Client_PC_02801,Personne courante,Lubumbashi,468.4,6,2022-09-01,2024-11-07,1
C02802,Anonyme,Personne courante,Lubumbashi,68.7,2,2023-04-07,2023-09-08,0
C02802,Client_PC_02802,Personne courante,Lubumbashi,581.43,10,2022-12-16,2025-06-03,1
C02803,Client_PC_02803,Personne courante,Lubumbashi,388.84,5,2022-08-25,2024-08-22,1
C02804,Anonyme,Personne courante,Lubumbashi,140.0,1,2025-06-26,2025-06-26,0
C02804,Client_PC_02804,Personne courante,Lubumbashi,835.42,12,2023-02-26,2025-05-06,1
C02805,Client_PC_02805,Personne courante,Lubumbashi,730.45,14,2022-08-05,2025-04-17,1
C02806,Anonyme,Personne courante,Kolwezi,24.0,2,2023-12-27,2024-09-01,0
C02806,Client_PC_02806,Personne courante,Lubumbashi,1161.15,12,2022-08-15,2025-06-07,1
C02807,Client_PC_02807,Personne courante,Lubumbashi,2171.095,21,2022-08-09,2025-03-20,1
C02808,Anonyme,Personne courante,Lubumbashi,291.6,2,2023-09-08,2025-07-03,0
C02808,Client_PC_02808,Personne courante,Lubumbashi,1500.65,16,2022-09-03,2025-07-04,1
C02809,Anonyme,Personne courante,Lubumbashi,59.25,2,2025-03-11,2025-06-27,0
C02809,Client_PC_02809,Personne courante,Lubumbashi,1024.5,18,2022-08-27,2025-05-14,1
C02810,Anonyme,Personne courante,Kolwezi,194.48,2,2022-11-29,2024-03-09,0
C02810,Client_PC_02810,Personne courante,Lubumbashi,484.8,11,2022-09-08,2025-06-19,1
C02811,Anonyme,Personne courante,Lubumbashi,67.2,1,2022-08-01,2022-08-01,0
C02811,Client_PC_02811,Personne courante,Lubumbashi,643.3,16,2022-08-31,2025-06-02,1
C02812,Client_PC_02812,Personne courante,Lubumbashi,2213.75,11,2022-10-07,2025-01-22,1
C02813,Anonyme,Personne courante,Lubumbashi,40.5,1,2024-08-12,2024-08-12,0
C02813,Client_PC_02813,Personne courante,Lubumbashi,544.8299999999999,10,2022-08-19,2025-07-18,1
C02814,Client_PC_02814,Personne courante,Lubumbashi,2312.92,21,2022-09-21,2025-07-03,1
C02815,Anonyme,Personne courante,Lubumbashi,58.8,1,2025-07-09,2025-07-09,0
C02815,Client_PC_02815,Personne courante,Lubumbashi,940.08,15,2023-02-24,2025-04-28,1
C02816,Anonyme,Personne courante,Lubumbashi,8.4,1,2024-07-08,2024-07-08,0
C02816,Client_PC_02816,Personne courante,Lubumbashi,987.0,7,2023-01-14,2024-12-10,1
C02817,Client_PC_02817,Personne courante,Lubumbashi,3110.89,15,2022-09-19,2025-07-01,1
C02818,Anonyme,Personne courante,Lubumbashi,1008.0,2,2023-01-07,2024-08-20,0
C02818,Client_PC_02818,Personne courante,Lubumbashi,782.26,15,2022-08-04,2025-04-03,1
C02819,Anonyme,Personne courante,Lubumbashi,18.92,1,2025-06-26,2025-06-26,0
C02819,Client_PC_02819,Personne courante,Lubumbashi,1493.0600000000002,12,2022-12-01,2025-07-17,1
C02820,Anonyme,Personne courante,Kolwezi,193.7,2,2025-01-20,2025-02-27,0
C02820,Client_PC_02820,Personne courante,Lubumbashi,610.375,12,2022-09-29,2025-01-18,1
C02821,Client_PC_02821,Personne courante,Lubumbashi,1388.56,19,2022-08-09,2025-06-20,1
C02822,Client_PC_02822,Personne courante,Lubumbashi,1171.8600000000001,16,2022-08-30,2025-06-22,1
C02823,Anonyme,Personne courante,Lubumbashi,12.15,1,2025-03-08,2025-03-08,0
C02823,Client_PC_02823,Personne courante,Lubumbashi,2746.625,19,2022-08-12,2025-03-24,1
C02824,Client_PC_02824,Personne courante,Lubumbashi,1220.83,12,2022-08-12,2025-06-28,1
C02825,Anonyme,Personne courante,Kolwezi,189.75,1,2023-06-06,2023-06-06,0
C02825,Client_PC_02825,Personne courante,Lubumbashi,1483.2,15,2022-08-11,2025-03-25,1
C02826,Client_PC_02826,Personne courante,Lubumbashi,1044.155,13,2022-09-08,2025-07-23,1
C02827,Anonyme,Personne courante,Kolwezi,90.16,2,2024-06-19,2024-09-06,0
C02827,Client_PC_02827,Personne courante,Lubumbashi,1590.5,19,2022-08-01,2025-06-03,1
C02828,Anonyme,Personne courante,Kolwezi,12.74,2,2023-07-19,2024-03-26,0
C02828,Client_PC_02828,Personne courante,Lubumbashi,2101.0950000000003,18,2022-08-02,2025-06-27,1
C02829,Client_PC_02829,Personne courante,Lubumbashi,2626.58,13,2022-09-09,2025-03-10,1
C02830,Client_PC_02830,Personne courante,Lubumbashi,1407.18,15,2022-10-27,2025-05-08,1
